Name,Tuples,Data,Data-Original,RoundNearestTiesUp
defence_percent,"(0, 1, 2, 3, 0)",0.3644,0.3644,0.364
defence_percent,"(0, 2, 0, 4, 0)",0.3644,0.3644,0.364
defence_percent,"(0, 0, 5, 0, 1)",0.3644,0.3644,0.364
defence_percent,"(0, 1, 3, 1, 1)",0.3644,0.3644,0.364
defence_percent,"(0, 2, 1, 2, 1)",0.3644,0.3644,0.364
defence_percent,"(0, 2, 2, 0, 2)",0.3644,0.3644,0.364
defence_percent,"(0, 3, 0, 1, 2)",0.3644,0.3644,0.364
defence_percent,"(0, 0, 0, 0, 5)",0.3645,0.3645,0.365
defence_percent,"(0, 0, 3, 3, 0)",0.3717,0.3717,0.372
defence_percent,"(0, 1, 1, 4, 0)",0.3717,0.3717,0.372
defence_percent,"(0, 0, 4, 1, 1)",0.3717,0.3717,0.372
defence_percent,"(0, 1, 2, 2, 1)",0.3717,0.3717,0.372
defence_percent,"(0, 2, 0, 3, 1)",0.3717,0.3717,0.372
defence_percent,"(0, 1, 3, 0, 2)",0.3717,0.3717,0.372
defence_percent,"(0, 2, 1, 1, 2)",0.3717,0.3717,0.372
defence_percent,"(0, 3, 0, 0, 3)",0.3717,0.3717,0.372
defence_percent,"(0, 0, 2, 4, 0)",0.379,0.379,0.379
defence_percent,"(0, 1, 0, 5, 0)",0.379,0.379,0.379
defence_percent,"(0, 0, 3, 2, 1)",0.379,0.379,0.379
defence_percent,"(0, 1, 1, 3, 1)",0.379,0.379,0.379
defence_percent,"(0, 0, 4, 0, 2)",0.379,0.379,0.379
defence_percent,"(0, 1, 2, 1, 2)",0.379,0.379,0.379
defence_percent,"(0, 2, 0, 2, 2)",0.379,0.379,0.379
defence_percent,"(0, 2, 1, 0, 3)",0.379,0.379,0.379
defence_percent,"(0, 0, 1, 5, 0)",0.3863,0.3863,0.386
defence_percent,"(0, 0, 2, 3, 1)",0.3863,0.3863,0.386
defence_percent,"(0, 1, 0, 4, 1)",0.3863,0.3863,0.386
defence_percent,"(0, 0, 3, 1, 2)",0.3863,0.3863,0.386
defence_percent,"(0, 1, 1, 2, 2)",0.3863,0.3863,0.386
defence_percent,"(0, 1, 2, 0, 3)",0.3863,0.3863,0.386
defence_percent,"(0, 2, 0, 1, 3)",0.3863,0.3863,0.386
defence_percent,"(0, 0, 0, 6, 0)",0.3936,0.3936,0.394
defence_percent,"(0, 0, 1, 4, 1)",0.3936,0.3936,0.394
defence_percent,"(0, 0, 2, 2, 2)",0.3936,0.3936,0.394
defence_percent,"(0, 1, 0, 3, 2)",0.3936,0.3936,0.394
defence_percent,"(0, 0, 3, 0, 3)",0.3936,0.3936,0.394
defence_percent,"(0, 1, 1, 1, 3)",0.3936,0.3936,0.394
defence_percent,"(0, 2, 0, 0, 4)",0.3936,0.3936,0.394
defence_percent,"(0, 0, 1, 3, 2)",0.4009,0.40089998,0.401
defence_percent,"(0, 0, 0, 5, 1)",0.4009,0.4009,0.401
defence_percent,"(0, 0, 2, 1, 3)",0.4009,0.4009,0.401
defence_percent,"(0, 1, 0, 2, 3)",0.4009,0.4009,0.401
defence_percent,"(0, 1, 1, 0, 4)",0.4009,0.4009,0.401
defence_percent,"(0, 0, 0, 4, 2)",0.4082,0.4082,0.408
defence_percent,"(0, 0, 1, 2, 3)",0.4082,0.4082,0.408
defence_percent,"(0, 0, 2, 0, 4)",0.4082,0.4082,0.408
defence_percent,"(0, 1, 0, 1, 4)",0.4082,0.4082,0.408
defence_percent,"(0, 0, 0, 3, 3)",0.4155,0.4155,0.416
defence_percent,"(0, 0, 1, 1, 4)",0.4155,0.4155,0.416
defence_percent,"(0, 1, 0, 0, 5)",0.4155,0.4155,0.416
defence_percent,"(0, 0, 1, 0, 5)",0.4228,0.42279997,0.423
defence_percent,"(0, 0, 0, 2, 4)",0.4228,0.4228,0.423
defence_percent,"(0, 0, 0, 1, 5)",0.4301,0.4301,0.43
defence_percent,"(0, 0, 0, 0, 6)",0.4374,0.43739998,0.437
charge_efficiency,"(0, 1, 0, 0, 0)",0.0453,0.0453,0.045
charge_efficiency,"(0, 0, 1, 0, 0)",0.0518,0.0518,0.052
charge_efficiency,"(0, 0, 0, 1, 0)",0.0583,0.0583,0.058
charge_efficiency,"(0, 0, 0, 0, 1)",0.0648,0.0648,0.065
charge_efficiency,"(0, 2, 0, 0, 0)",0.0906,0.0906,0.091
charge_efficiency,"(0, 1, 1, 0, 0)",0.0971,0.097100005,0.097
charge_efficiency,"(0, 1, 0, 1, 0)",0.1036,0.103599995,0.104
charge_efficiency,"(0, 0, 2, 0, 0)",0.1036,0.1036,0.104
charge_efficiency,"(0, 0, 1, 1, 0)",0.1101,0.1101,0.11
charge_efficiency,"(0, 1, 0, 0, 1)",0.1101,0.1101,0.11
charge_efficiency,"(0, 0, 0, 2, 0)",0.1166,0.1166,0.117
charge_efficiency,"(0, 0, 1, 0, 1)",0.1166,0.11660001,0.117
charge_efficiency,"(0, 0, 0, 1, 1)",0.1231,0.1231,0.123
charge_efficiency,"(0, 0, 0, 0, 2)",0.1296,0.1296,0.13
charge_efficiency,"(0, 3, 0, 0, 0)",0.1359,0.13589999,0.136
charge_efficiency,"(0, 2, 1, 0, 0)",0.1424,0.1424,0.142
charge_efficiency,"(0, 1, 2, 0, 0)",0.1489,0.1489,0.149
charge_efficiency,"(0, 2, 0, 1, 0)",0.1489,0.1489,0.149
charge_efficiency,"(0, 0, 3, 0, 0)",0.1554,0.15540001,0.155
charge_efficiency,"(0, 1, 1, 1, 0)",0.1554,0.15540001,0.155
charge_efficiency,"(0, 2, 0, 0, 1)",0.1554,0.15540001,0.155
charge_efficiency,"(0, 0, 2, 1, 0)",0.1619,0.1619,0.162
charge_efficiency,"(0, 1, 0, 2, 0)",0.1619,0.1619,0.162
charge_efficiency,"(0, 1, 1, 0, 1)",0.1619,0.16190001,0.162
charge_efficiency,"(0, 1, 0, 1, 1)",0.1684,0.16839999,0.168
charge_efficiency,"(0, 0, 1, 2, 0)",0.1684,0.1684,0.168
charge_efficiency,"(0, 0, 2, 0, 1)",0.1684,0.1684,0.168
charge_efficiency,"(0, 0, 0, 3, 0)",0.1749,0.1749,0.175
charge_efficiency,"(0, 0, 1, 1, 1)",0.1749,0.1749,0.175
charge_efficiency,"(0, 1, 0, 0, 2)",0.1749,0.1749,0.175
charge_efficiency,"(0, 4, 0, 0, 0)",0.1812,0.1812,0.181
charge_efficiency,"(0, 0, 0, 2, 1)",0.1814,0.1814,0.181
charge_efficiency,"(0, 0, 1, 0, 2)",0.1814,0.1814,0.181
charge_efficiency,"(0, 3, 1, 0, 0)",0.1877,0.18769999,0.188
charge_efficiency,"(0, 0, 0, 1, 2)",0.1879,0.1879,0.188
charge_efficiency,"(0, 3, 0, 1, 0)",0.1942,0.1942,0.194
charge_efficiency,"(0, 2, 2, 0, 0)",0.1942,0.19420001,0.194
charge_efficiency,"(0, 0, 0, 0, 3)",0.1944,0.19440001,0.194
charge_efficiency,"(0, 3, 0, 0, 1)",0.2007,0.20069999,0.201
charge_efficiency,"(0, 2, 1, 1, 0)",0.2007,0.2007,0.201
charge_efficiency,"(0, 1, 3, 0, 0)",0.2007,0.20070001,0.201
charge_efficiency,"(0, 2, 0, 2, 0)",0.2072,0.20719999,0.207
charge_efficiency,"(0, 2, 1, 0, 1)",0.2072,0.20719999,0.207
charge_efficiency,"(0, 0, 4, 0, 0)",0.2072,0.2072,0.207
charge_efficiency,"(0, 1, 2, 1, 0)",0.2072,0.2072,0.207
charge_efficiency,"(0, 1, 1, 2, 0)",0.2137,0.2137,0.214
charge_efficiency,"(0, 1, 2, 0, 1)",0.2137,0.2137,0.214
charge_efficiency,"(0, 2, 0, 1, 1)",0.2137,0.2137,0.214
charge_efficiency,"(0, 0, 3, 1, 0)",0.2137,0.21370001,0.214
charge_efficiency,"(0, 0, 2, 2, 0)",0.2202,0.2202,0.22
charge_efficiency,"(0, 1, 0, 3, 0)",0.2202,0.2202,0.22
charge_efficiency,"(0, 0, 3, 0, 1)",0.2202,0.2202,0.22
charge_efficiency,"(0, 1, 1, 1, 1)",0.2202,0.2202,0.22
charge_efficiency,"(0, 2, 0, 0, 2)",0.2202,0.2202,0.22
charge_efficiency,"(0, 5, 0, 0, 0)",0.2265,0.2265,0.227
charge_efficiency,"(0, 0, 1, 3, 0)",0.2267,0.2267,0.227
charge_efficiency,"(0, 0, 2, 1, 1)",0.2267,0.22670001,0.227
charge_efficiency,"(0, 1, 0, 2, 1)",0.2267,0.22670001,0.227
charge_efficiency,"(0, 1, 1, 0, 2)",0.2267,0.22670001,0.227
charge_efficiency,"(0, 4, 1, 0, 0)",0.233,0.233,0.233
charge_efficiency,"(0, 0, 0, 4, 0)",0.2332,0.2332,0.233
charge_efficiency,"(0, 1, 0, 1, 2)",0.2332,0.2332,0.233
charge_efficiency,"(0, 0, 1, 2, 1)",0.2332,0.23320001,0.233
charge_efficiency,"(0, 0, 2, 0, 2)",0.2332,0.23320001,0.233
charge_efficiency,"(0, 3, 2, 0, 0)",0.2395,0.23949999,0.239
charge_efficiency,"(0, 4, 0, 1, 0)",0.2395,0.2395,0.24
charge_efficiency,"(0, 0, 0, 3, 1)",0.2397,0.23969999,0.24
charge_efficiency,"(0, 0, 1, 1, 2)",0.2397,0.2397,0.24
charge_efficiency,"(0, 1, 0, 0, 3)",0.2397,0.23970002,0.24
charge_efficiency,"(0, 3, 1, 1, 0)",0.246,0.24599999,0.246
charge_efficiency,"(0, 4, 0, 0, 1)",0.246,0.24599999,0.246
charge_efficiency,"(0, 2, 3, 0, 0)",0.246,0.246,0.246
charge_efficiency,"(0, 0, 0, 2, 2)",0.2462,0.2462,0.246
charge_efficiency,"(0, 0, 1, 0, 3)",0.2462,0.24620001,0.246
charge_efficiency,"(0, 1, 4, 0, 0)",0.2525,0.2525,0.253
charge_efficiency,"(0, 2, 2, 1, 0)",0.2525,0.2525,0.253
charge_efficiency,"(0, 3, 0, 2, 0)",0.2525,0.2525,0.253
charge_efficiency,"(0, 3, 1, 0, 1)",0.2525,0.2525,0.253
charge_efficiency,"(0, 0, 0, 1, 3)",0.2527,0.2527,0.253
charge_efficiency,"(0, 0, 5, 0, 0)",0.259,0.259,0.259
charge_efficiency,"(0, 1, 3, 1, 0)",0.259,0.259,0.259
charge_efficiency,"(0, 2, 1, 2, 0)",0.259,0.259,0.259
charge_efficiency,"(0, 2, 2, 0, 1)",0.259,0.259,0.259
charge_efficiency,"(0, 3, 0, 1, 1)",0.259,0.259,0.259
charge_efficiency,"(0, 0, 0, 0, 4)",0.2592,0.2592,0.259
charge_efficiency,"(0, 0, 4, 1, 0)",0.2655,0.2655,0.266
charge_efficiency,"(0, 1, 2, 2, 0)",0.2655,0.2655,0.266
charge_efficiency,"(0, 2, 0, 3, 0)",0.2655,0.2655,0.266
charge_efficiency,"(0, 1, 3, 0, 1)",0.2655,0.2655,0.266
charge_efficiency,"(0, 2, 1, 1, 1)",0.2655,0.2655,0.266
charge_efficiency,"(0, 3, 0, 0, 2)",0.2655,0.2655,0.266
charge_efficiency,"(0, 6, 0, 0, 0)",0.2718,0.27179998,0.272
charge_efficiency,"(0, 2, 0, 2, 1)",0.272,0.27199998,0.272
charge_efficiency,"(0, 0, 3, 2, 0)",0.272,0.272,0.272
charge_efficiency,"(0, 1, 1, 3, 0)",0.272,0.272,0.272
charge_efficiency,"(0, 0, 4, 0, 1)",0.272,0.272,0.272
charge_efficiency,"(0, 1, 2, 1, 1)",0.272,0.272,0.272
charge_efficiency,"(0, 2, 1, 0, 2)",0.272,0.272,0.272
charge_efficiency,"(0, 5, 1, 0, 0)",0.2783,0.27830002,0.278
charge_efficiency,"(0, 0, 2, 3, 0)",0.2785,0.2785,0.279
charge_efficiency,"(0, 1, 0, 4, 0)",0.2785,0.2785,0.279
charge_efficiency,"(0, 1, 1, 2, 1)",0.2785,0.2785,0.279
charge_efficiency,"(0, 0, 3, 1, 1)",0.2785,0.27850002,0.279
charge_efficiency,"(0, 1, 2, 0, 2)",0.2785,0.27850002,0.279
charge_efficiency,"(0, 2, 0, 1, 2)",0.2785,0.27850002,0.279
charge_efficiency,"(0, 4, 2, 0, 0)",0.2848,0.2848,0.285
charge_efficiency,"(0, 5, 0, 1, 0)",0.2848,0.2848,0.285
charge_efficiency,"(0, 0, 1, 4, 0)",0.285,0.285,0.285
charge_efficiency,"(0, 0, 2, 2, 1)",0.285,0.285,0.285
charge_efficiency,"(0, 1, 0, 3, 1)",0.285,0.285,0.285
charge_efficiency,"(0, 0, 3, 0, 2)",0.285,0.28500003,0.285
charge_efficiency,"(0, 1, 1, 1, 2)",0.285,0.28500003,0.285
charge_efficiency,"(0, 2, 0, 0, 3)",0.285,0.28500003,0.285
charge_efficiency,"(0, 3, 3, 0, 0)",0.2913,0.2913,0.291
charge_efficiency,"(0, 4, 1, 1, 0)",0.2913,0.2913,0.291
charge_efficiency,"(0, 5, 0, 0, 1)",0.2913,0.2913,0.291
charge_efficiency,"(0, 0, 0, 5, 0)",0.2915,0.2915,0.292
charge_efficiency,"(0, 0, 1, 3, 1)",0.2915,0.2915,0.292
charge_efficiency,"(0, 0, 2, 1, 2)",0.2915,0.2915,0.292
charge_efficiency,"(0, 1, 0, 2, 2)",0.2915,0.2915,0.292
charge_efficiency,"(0, 1, 1, 0, 3)",0.2915,0.29150003,0.292
charge_efficiency,"(0, 3, 2, 1, 0)",0.2978,0.29779997,0.298
charge_efficiency,"(0, 2, 4, 0, 0)",0.2978,0.2978,0.298
charge_efficiency,"(0, 4, 0, 2, 0)",0.2978,0.2978,0.298
charge_efficiency,"(0, 4, 1, 0, 1)",0.2978,0.2978,0.298
charge_efficiency,"(0, 0, 0, 4, 1)",0.298,0.298,0.298
charge_efficiency,"(0, 0, 1, 2, 2)",0.298,0.298,0.298
charge_efficiency,"(0, 0, 2, 0, 3)",0.298,0.298,0.298
charge_efficiency,"(0, 1, 0, 1, 3)",0.298,0.298,0.298
charge_efficiency,"(0, 3, 1, 2, 0)",0.3043,0.30429998,0.304
charge_efficiency,"(0, 3, 2, 0, 1)",0.3043,0.30429998,0.304
charge_efficiency,"(0, 1, 5, 0, 0)",0.3043,0.3043,0.304
charge_efficiency,"(0, 2, 3, 1, 0)",0.3043,0.3043,0.304
charge_efficiency,"(0, 4, 0, 1, 1)",0.3043,0.3043,0.304
charge_efficiency,"(0, 0, 0, 3, 2)",0.3045,0.30449998,0.304
charge_efficiency,"(0, 0, 1, 1, 3)",0.3045,0.3045,0.305
charge_efficiency,"(0, 1, 0, 0, 4)",0.3045,0.3045,0.305
charge_efficiency,"(0, 1, 4, 1, 0)",0.3108,0.3108,0.311
charge_efficiency,"(0, 3, 0, 3, 0)",0.3108,0.3108,0.311
charge_efficiency,"(0, 3, 1, 1, 1)",0.3108,0.3108,0.311
charge_efficiency,"(0, 0, 6, 0, 0)",0.3108,0.31080002,0.311
charge_efficiency,"(0, 2, 2, 2, 0)",0.3108,0.31080002,0.311
charge_efficiency,"(0, 2, 3, 0, 1)",0.3108,0.31080002,0.311
charge_efficiency,"(0, 4, 0, 0, 2)",0.3108,0.31080002,0.311
charge_efficiency,"(0, 0, 0, 2, 3)",0.311,0.31100002,0.311
charge_efficiency,"(0, 0, 1, 0, 4)",0.311,0.31100002,0.311
charge_efficiency,"(0, 0, 5, 1, 0)",0.3173,0.3173,0.317
charge_efficiency,"(0, 2, 1, 3, 0)",0.3173,0.3173,0.317
charge_efficiency,"(0, 1, 4, 0, 1)",0.3173,0.3173,0.317
charge_efficiency,"(0, 2, 2, 1, 1)",0.3173,0.3173,0.317
charge_efficiency,"(0, 3, 0, 2, 1)",0.3173,0.3173,0.317
charge_efficiency,"(0, 3, 1, 0, 2)",0.3173,0.3173,0.317
charge_efficiency,"(0, 1, 3, 2, 0)",0.3173,0.31730002,0.317
charge_efficiency,"(0, 0, 0, 1, 4)",0.3175,0.3175,0.318
charge_efficiency,"(0, 0, 4, 2, 0)",0.3238,0.3238,0.324
charge_efficiency,"(0, 1, 2, 3, 0)",0.3238,0.3238,0.324
charge_efficiency,"(0, 2, 0, 4, 0)",0.3238,0.3238,0.324
charge_efficiency,"(0, 0, 5, 0, 1)",0.3238,0.3238,0.324
charge_efficiency,"(0, 1, 3, 1, 1)",0.3238,0.3238,0.324
charge_efficiency,"(0, 2, 1, 2, 1)",0.3238,0.3238,0.324
charge_efficiency,"(0, 3, 0, 1, 2)",0.3238,0.3238,0.324
charge_efficiency,"(0, 2, 2, 0, 2)",0.3238,0.32380003,0.324
charge_efficiency,"(0, 0, 0, 0, 5)",0.324,0.324,0.324
charge_efficiency,"(0, 0, 3, 3, 0)",0.3303,0.3303,0.33
charge_efficiency,"(0, 1, 1, 4, 0)",0.3303,0.3303,0.33
charge_efficiency,"(0, 0, 4, 1, 1)",0.3303,0.3303,0.33
charge_efficiency,"(0, 1, 2, 2, 1)",0.3303,0.3303,0.33
charge_efficiency,"(0, 2, 0, 3, 1)",0.3303,0.3303,0.33
charge_efficiency,"(0, 2, 1, 1, 2)",0.3303,0.3303,0.33
charge_efficiency,"(0, 3, 0, 0, 3)",0.3303,0.3303,0.33
charge_efficiency,"(0, 1, 3, 0, 2)",0.3303,0.33030003,0.33
charge_efficiency,"(0, 2, 0, 2, 2)",0.3368,0.33679998,0.337
charge_efficiency,"(0, 0, 2, 4, 0)",0.3368,0.3368,0.337
charge_efficiency,"(0, 1, 0, 5, 0)",0.3368,0.3368,0.337
charge_efficiency,"(0, 0, 3, 2, 1)",0.3368,0.3368,0.337
charge_efficiency,"(0, 1, 1, 3, 1)",0.3368,0.3368,0.337
charge_efficiency,"(0, 0, 4, 0, 2)",0.3368,0.3368,0.337
charge_efficiency,"(0, 1, 2, 1, 2)",0.3368,0.3368,0.337
charge_efficiency,"(0, 2, 1, 0, 3)",0.3368,0.3368,0.337
charge_efficiency,"(0, 0, 2, 3, 1)",0.3433,0.34329998,0.343
charge_efficiency,"(0, 1, 0, 4, 1)",0.3433,0.34329998,0.343
charge_efficiency,"(0, 1, 1, 2, 2)",0.3433,0.34329998,0.343
charge_efficiency,"(0, 0, 1, 5, 0)",0.3433,0.3433,0.343
charge_efficiency,"(0, 0, 3, 1, 2)",0.3433,0.3433,0.343
charge_efficiency,"(0, 1, 2, 0, 3)",0.3433,0.3433,0.343
charge_efficiency,"(0, 2, 0, 1, 3)",0.3433,0.3433,0.343
charge_efficiency,"(0, 0, 0, 6, 0)",0.3498,0.3498,0.35
charge_efficiency,"(0, 0, 1, 4, 1)",0.3498,0.3498,0.35
charge_efficiency,"(0, 0, 2, 2, 2)",0.3498,0.3498,0.35
charge_efficiency,"(0, 1, 0, 3, 2)",0.3498,0.3498,0.35
charge_efficiency,"(0, 2, 0, 0, 4)",0.3498,0.3498,0.35
charge_efficiency,"(0, 0, 3, 0, 3)",0.3498,0.34980002,0.35
charge_efficiency,"(0, 1, 1, 1, 3)",0.3498,0.34980002,0.35
charge_efficiency,"(0, 0, 0, 5, 1)",0.3563,0.3563,0.356
charge_efficiency,"(0, 0, 1, 3, 2)",0.3563,0.3563,0.356
charge_efficiency,"(0, 0, 2, 1, 3)",0.3563,0.3563,0.356
charge_efficiency,"(0, 1, 0, 2, 3)",0.3563,0.3563,0.356
charge_efficiency,"(0, 1, 1, 0, 4)",0.3563,0.3563,0.356
charge_efficiency,"(0, 0, 0, 4, 2)",0.3628,0.3628,0.363
charge_efficiency,"(0, 0, 1, 2, 3)",0.3628,0.3628,0.363
charge_efficiency,"(0, 0, 2, 0, 4)",0.3628,0.3628,0.363
charge_efficiency,"(0, 1, 0, 1, 4)",0.3628,0.3628,0.363
charge_efficiency,"(0, 0, 0, 3, 3)",0.3693,0.3693,0.369
charge_efficiency,"(0, 0, 1, 1, 4)",0.3693,0.3693,0.369
charge_efficiency,"(0, 1, 0, 0, 5)",0.3693,0.3693,0.369
charge_efficiency,"(0, 0, 0, 2, 4)",0.3758,0.3758,0.376
charge_efficiency,"(0, 0, 1, 0, 5)",0.3758,0.3758,0.376
charge_efficiency,"(0, 0, 0, 1, 5)",0.3823,0.3823,0.382
charge_efficiency,"(0, 0, 0, 0, 6)",0.3888,0.38880002,0.389
element_mastery,"(0, 1, 0, 0, 0)",16.32,16.32,16.0
element_mastery,"(0, 0, 1, 0, 0)",18.65,18.65,19.0
element_mastery,"(0, 0, 0, 1, 0)",20.98,20.98,21.0
element_mastery,"(0, 0, 0, 0, 1)",23.31,23.31,23.0
element_mastery,"(0, 2, 0, 0, 0)",32.64,32.64,33.0
element_mastery,"(0, 1, 1, 0, 0)",34.97,34.97,35.0
element_mastery,"(0, 0, 2, 0, 0)",37.3,37.3,37.0
element_mastery,"(0, 1, 0, 1, 0)",37.3,37.3,37.0
element_mastery,"(0, 0, 1, 1, 0)",39.63,39.629997,40.0
element_mastery,"(0, 1, 0, 0, 1)",39.63,39.629997,40.0
element_mastery,"(0, 0, 0, 2, 0)",41.96,41.96,42.0
element_mastery,"(0, 0, 1, 0, 1)",41.96,41.96,42.0
element_mastery,"(0, 0, 0, 1, 1)",44.29,44.29,44.0
element_mastery,"(0, 0, 0, 0, 2)",46.62,46.62,47.0
element_mastery,"(0, 3, 0, 0, 0)",48.96,48.96,49.0
element_mastery,"(0, 2, 1, 0, 0)",51.29,51.29,51.0
element_mastery,"(0, 1, 2, 0, 0)",53.62,53.62,54.0
element_mastery,"(0, 2, 0, 1, 0)",53.62,53.62,54.0
element_mastery,"(0, 0, 3, 0, 0)",55.95,55.949997,56.0
element_mastery,"(0, 2, 0, 0, 1)",55.95,55.949997,56.0
element_mastery,"(0, 1, 1, 1, 0)",55.95,55.95,56.0
element_mastery,"(0, 0, 2, 1, 0)",58.28,58.28,58.0
element_mastery,"(0, 1, 0, 2, 0)",58.28,58.28,58.0
element_mastery,"(0, 1, 1, 0, 1)",58.28,58.28,58.0
element_mastery,"(0, 0, 1, 2, 0)",60.61,60.61,61.0
element_mastery,"(0, 0, 2, 0, 1)",60.61,60.61,61.0
element_mastery,"(0, 1, 0, 1, 1)",60.61,60.61,61.0
element_mastery,"(0, 0, 1, 1, 1)",62.94,62.939995,63.0
element_mastery,"(0, 0, 0, 3, 0)",62.94,62.94,63.0
element_mastery,"(0, 1, 0, 0, 2)",62.94,62.94,63.0
element_mastery,"(0, 0, 0, 2, 1)",65.27,65.27,65.0
element_mastery,"(0, 0, 1, 0, 2)",65.27,65.27,65.0
element_mastery,"(0, 4, 0, 0, 0)",65.28,65.28,65.0
element_mastery,"(0, 0, 0, 1, 2)",67.6,67.6,68.0
element_mastery,"(0, 3, 1, 0, 0)",67.61,67.61,68.0
element_mastery,"(0, 0, 0, 0, 3)",69.93,69.93,70.0
element_mastery,"(0, 2, 2, 0, 0)",69.94,69.94,70.0
element_mastery,"(0, 3, 0, 1, 0)",69.94,69.94,70.0
element_mastery,"(0, 1, 3, 0, 0)",72.27,72.27,72.0
element_mastery,"(0, 3, 0, 0, 1)",72.27,72.27,72.0
element_mastery,"(0, 2, 1, 1, 0)",72.27,72.270004,72.0
element_mastery,"(0, 0, 4, 0, 0)",74.6,74.6,75.0
element_mastery,"(0, 1, 2, 1, 0)",74.6,74.6,75.0
element_mastery,"(0, 2, 0, 2, 0)",74.6,74.6,75.0
element_mastery,"(0, 2, 1, 0, 1)",74.6,74.6,75.0
element_mastery,"(0, 0, 3, 1, 0)",76.93,76.92999,77.0
element_mastery,"(0, 1, 1, 2, 0)",76.93,76.93,77.0
element_mastery,"(0, 1, 2, 0, 1)",76.93,76.93,77.0
element_mastery,"(0, 2, 0, 1, 1)",76.93,76.93,77.0
element_mastery,"(0, 0, 2, 2, 0)",79.26,79.259995,79.0
element_mastery,"(0, 1, 0, 3, 0)",79.26,79.259995,79.0
element_mastery,"(0, 0, 3, 0, 1)",79.26,79.259995,79.0
element_mastery,"(0, 2, 0, 0, 2)",79.26,79.259995,79.0
element_mastery,"(0, 1, 1, 1, 1)",79.26,79.26,79.0
element_mastery,"(0, 0, 1, 3, 0)",81.59,81.59,82.0
element_mastery,"(0, 0, 2, 1, 1)",81.59,81.59,82.0
element_mastery,"(0, 1, 0, 2, 1)",81.59,81.59,82.0
element_mastery,"(0, 1, 1, 0, 2)",81.59,81.59,82.0
element_mastery,"(0, 5, 0, 0, 0)",81.6,81.6,82.0
element_mastery,"(0, 0, 0, 4, 0)",83.92,83.92,84.0
element_mastery,"(0, 0, 1, 2, 1)",83.92,83.92,84.0
element_mastery,"(0, 0, 2, 0, 2)",83.92,83.92,84.0
element_mastery,"(0, 1, 0, 1, 2)",83.92,83.92,84.0
element_mastery,"(0, 4, 1, 0, 0)",83.93,83.93,84.0
element_mastery,"(0, 0, 0, 3, 1)",86.25,86.25,86.0
element_mastery,"(0, 0, 1, 1, 2)",86.25,86.25,86.0
element_mastery,"(0, 1, 0, 0, 3)",86.25,86.25,86.0
element_mastery,"(0, 3, 2, 0, 0)",86.26,86.259995,86.0
element_mastery,"(0, 4, 0, 1, 0)",86.26,86.259995,86.0
element_mastery,"(0, 0, 0, 2, 2)",88.58,88.58,89.0
element_mastery,"(0, 0, 1, 0, 3)",88.58,88.58,89.0
element_mastery,"(0, 2, 3, 0, 0)",88.59,88.59,89.0
element_mastery,"(0, 3, 1, 1, 0)",88.59,88.59,89.0
element_mastery,"(0, 4, 0, 0, 1)",88.59,88.59,89.0
element_mastery,"(0, 0, 0, 1, 3)",90.91,90.91,91.0
element_mastery,"(0, 1, 4, 0, 0)",90.92,90.92,91.0
element_mastery,"(0, 2, 2, 1, 0)",90.92,90.92,91.0
element_mastery,"(0, 3, 0, 2, 0)",90.92,90.92,91.0
element_mastery,"(0, 3, 1, 0, 1)",90.92,90.92,91.0
element_mastery,"(0, 0, 0, 0, 4)",93.24,93.24,93.0
element_mastery,"(0, 0, 5, 0, 0)",93.25,93.25,93.0
element_mastery,"(0, 1, 3, 1, 0)",93.25,93.25,93.0
element_mastery,"(0, 2, 1, 2, 0)",93.25,93.25,93.0
element_mastery,"(0, 2, 2, 0, 1)",93.25,93.25,93.0
element_mastery,"(0, 3, 0, 1, 1)",93.25,93.25,93.0
element_mastery,"(0, 1, 3, 0, 1)",95.58,95.579994,96.0
element_mastery,"(0, 0, 4, 1, 0)",95.58,95.58,96.0
element_mastery,"(0, 1, 2, 2, 0)",95.58,95.58,96.0
element_mastery,"(0, 2, 0, 3, 0)",95.58,95.58,96.0
element_mastery,"(0, 2, 1, 1, 1)",95.58,95.58,96.0
element_mastery,"(0, 3, 0, 0, 2)",95.58,95.58,96.0
element_mastery,"(0, 0, 3, 2, 0)",97.91,97.909996,98.0
element_mastery,"(0, 0, 4, 0, 1)",97.91,97.909996,98.0
element_mastery,"(0, 1, 2, 1, 1)",97.91,97.909996,98.0
element_mastery,"(0, 2, 0, 2, 1)",97.91,97.909996,98.0
element_mastery,"(0, 1, 1, 3, 0)",97.91,97.91,98.0
element_mastery,"(0, 2, 1, 0, 2)",97.91,97.91,98.0
element_mastery,"(0, 6, 0, 0, 0)",97.92,97.92,98.0
element_mastery,"(0, 0, 3, 1, 1)",100.24,100.23999,100.0
element_mastery,"(0, 0, 2, 3, 0)",100.24,100.24,100.0
element_mastery,"(0, 1, 0, 4, 0)",100.24,100.24,100.0
element_mastery,"(0, 1, 1, 2, 1)",100.24,100.24,100.0
element_mastery,"(0, 1, 2, 0, 2)",100.24,100.24,100.0
element_mastery,"(0, 2, 0, 1, 2)",100.24,100.24,100.0
element_mastery,"(0, 5, 1, 0, 0)",100.25,100.25,100.0
element_mastery,"(0, 0, 2, 2, 1)",102.57,102.56999,103.0
element_mastery,"(0, 1, 0, 3, 1)",102.57,102.56999,103.0
element_mastery,"(0, 0, 3, 0, 2)",102.57,102.56999,103.0
